,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
13,2017-11-04,17:30,Premier League,Matchweek 11,Sat,Home,L,1,4,Liverpool,1,6.0,1.0,16.7,0.17,1.0,10.7,0.0,0,0,1.2,1.2,0.2,-0.2,-0.2,Match Report,7.0,3.0,42.9,0.0,3.5,-0.5,0,0,0,0,13.0,33.0,39.4,31.0,6.0,77.4,53.5,9.0,100.0,74.0,3.0,0.0,0.0,1.0,18.3,362.0,472.0,76.7,6920.0,2543.0,179.0,202.0,88.6,114.0,125.0,91.2,60.0,121.0,49.6,1,1.0,5.0,21.0,4.0,2.0,25.0,472.0,421.0,51.0,14.0,1.0,46.0,11.0,8.0,2.0,0.0,2.0,0.0,271.0,93.0,108.0,130.0,275.0,26.0,21.0,11.0,362.0,5.0,11.0,10.0,13.0,12.0,8.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,4.0,8.0,2.0,2.0,13.0,15.4,11.0,170.0,61.0,35.9,31.0,107.0,32.0,19.0,2.0,0.0,17.0,16.0,,22.0,0.0,48.0,598.0,58.0,155.0,360.0,116.0,10.0,549.0,7.0,11.0,63.6,8.0,1.0,334.0,1896.0,891.0,42.0,12.0,0.0,14.0,21.0,423.0,362.0,85.6,25.0,3,0,0,9.0,13.0,5.0,8.0,16.0,9.0,0.0,0.0,0,94.0,17.0,23.0,42.5,WestHamUnited
14,2017-11-19,16:00,Premier League,Matchweek 12,Sun,Away,L,0,2,Watford,0,9.0,4.0,44.4,0.0,0.0,16.2,1.0,0,0,1.6,1.6,0.18,-1.6,-1.6,Match Report,5.0,3.0,60.0,0.0,2.2,0.2,0,0,0,0,10.0,26.0,38.5,19.0,1.0,94.7,56.9,9.0,88.9,64.6,12.0,0.0,0.0,0.0,10.6,358.0,465.0,77.0,7499.0,2292.0,139.0,158.0,88.0,148.0,180.0,82.2,66.0,114.0,57.9,0,1.0,7.0,28.0,4.0,2.0,22.0,465.0,416.0,49.0,12.0,1.0,34.0,17.0,13.0,1.0,1.0,0.0,0.0,292.0,66.0,107.0,123.0,282.0,17.0,24.0,3.0,358.0,3.0,6.0,18.0,6.0,16.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,3.0,1.0,2.0,10.0,20.0,8.0,133.0,37.0,27.8,73.0,40.0,20.0,10.0,3.0,0.0,7.0,13.0,,43.0,0.0,42.0,582.0,52.0,164.0,321.0,129.0,13.0,535.0,5.0,13.0,38.5,5.0,0.0,325.0,1820.0,882.0,42.0,11.0,2.0,11.0,8.0,448.0,358.0,79.9,22.0,4,0,0,12.0,15.0,3.0,13.0,13.0,10.0,0.0,0.0,0,89.0,26.0,23.0,53.1,WestHamUnited
15,2017-11-24,20:00,Premier League,Matchweek 13,Fri,Home,D,1,1,Leicester City,1,8.0,4.0,50.0,0.13,0.25,12.4,1.0,0,0,0.6,0.6,0.08,0.4,0.4,Match Report,2.0,1.0,50.0,0.0,0.9,-0.1,0,0,0,0,10.0,20.0,50.0,18.0,4.0,66.7,53.4,8.0,100.0,70.8,10.0,1.0,10.0,1.0,15.6,314.0,435.0,72.2,5587.0,2241.0,169.0,198.0,85.4,98.0,138.0,71.0,36.0,80.0,45.0,1,0.5,6.0,20.0,5.0,2.0,24.0,435.0,380.0,55.0,12.0,0.0,93.0,7.0,15.0,5.0,5.0,0.0,0.0,238.0,68.0,129.0,121.0,228.0,23.0,28.0,8.0,314.0,0.0,7.0,8.0,11.0,13.0,6.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,11.0,7.0,11.0,2.0,5.0,11.0,45.5,6.0,194.0,66.0,34.0,42.0,104.0,48.0,18.0,0.0,0.0,18.0,8.0,,16.0,0.0,49.0,555.0,39.0,114.0,289.0,180.0,16.0,501.0,8.0,14.0,57.1,10.0,1.0,310.0,1753.0,841.0,46.0,14.0,3.0,21.0,14.0,383.0,314.0,82.0,24.0,1,0,0,12.0,14.0,0.0,15.0,8.0,11.0,0.0,0.0,0,110.0,31.0,31.0,50.0,WestHamUnited
16,2017-11-29,20:00,Premier League,Matchweek 14,Wed,Away,L,0,4,Everton,0,6.0,2.0,33.3,0.0,0.0,20.0,0.0,0,1,1.0,0.3,0.04,-1.0,-0.3,Match Report,4.0,0.0,0.0,0.0,2.4,-1.6,1,0,1,0,4.0,19.0,21.1,26.0,4.0,57.7,49.0,4.0,100.0,76.5,8.0,1.0,12.5,3.0,21.5,439.0,565.0,77.7,8560.0,2406.0,176.0,196.0,89.8,189.0,233.0,81.1,65.0,115.0,56.5,0,0.2,5.0,36.0,10.0,2.0,33.0,565.0,503.0,62.0,17.0,0.0,88.0,15.0,19.0,6.0,4.0,2.0,0.0,354.0,100.0,111.0,159.0,326.0,23.0,30.0,5.0,439.0,1.0,9.0,21.0,14.0,10.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,2.0,3.0,6.0,23.0,26.1,17.0,138.0,44.0,31.9,44.0,52.0,42.0,11.0,2.0,0.0,9.0,14.0,,19.0,2.0,56.0,666.0,46.0,171.0,344.0,186.0,27.0,607.0,9.0,15.0,60.0,9.0,0.0,446.0,2281.0,1109.0,47.0,13.0,4.0,12.0,18.0,554.0,439.0,79.2,33.0,1,0,0,8.0,19.0,1.0,19.0,14.0,7.0,1.0,1.0,0,95.0,29.0,29.0,50.0,WestHamUnited
17,2017-12-03,16:00,Premier League,Matchweek 15,Sun,Away,L,1,2,Manchester City,1,8.0,4.0,50.0,0.13,0.25,16.9,0.0,0,0,0.7,0.7,0.09,0.3,0.3,Match Report,8.0,6.0,75.0,0.0,3.3,1.3,0,0,0,0,12.0,31.0,38.7,18.0,1.0,94.4,55.8,15.0,93.3,61.8,13.0,1.0,7.7,1.0,12.8,177.0,255.0,69.4,3780.0,1909.0,84.0,91.0,92.3,47.0,67.0,70.1,40.0,83.0,48.2,1,0.3,6.0,14.0,1.0,1.0,16.0,255.0,207.0,48.0,7.0,0.0,55.0,7.0,9.0,4.0,3.0,0.0,0.0,125.0,51.0,79.0,67.0,147.0,7.0,19.0,1.0,177.0,4.0,7.0,8.0,9.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,18.0,3.0,1.0,3.0,18.0,16.7,15.0,161.0,42.0,26.1,97.0,48.0,16.0,23.0,12.0,0.0,11.0,24.0,,34.0,0.0,24.0,413.0,104.0,213.0,154.0,70.0,10.0,365.0,16.0,26.0,61.5,20.0,1.0,208.0,1046.0,635.0,16.0,5.0,3.0,21.0,17.0,233.0,177.0,76.0,16.0,2,0,0,8.0,6.0,4.0,9.0,24.0,15.0,0.0,0.0,0,67.0,18.0,13.0,58.1,WestHamUnited
18,2017-12-09,12:30,Premier League,Matchweek 16,Sat,Home,W,1,0,Chelsea,1,5.0,2.0,40.0,0.2,0.5,17.8,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Match Report,2.0,2.0,100.0,1.0,0.4,0.4,0,0,0,0,7.0,28.0,25.0,20.0,3.0,85.0,55.9,11.0,100.0,65.3,14.0,2.0,14.3,0.0,9.1,225.0,326.0,69.0,4117.0,1729.0,118.0,131.0,90.1,73.0,97.0,75.3,29.0,84.0,34.5,1,0.2,4.0,21.0,4.0,0.0,19.0,326.0,277.0,49.0,12.0,1.0,68.0,6.0,8.0,4.0,3.0,0.0,0.0,175.0,57.0,94.0,90.0,186.0,12.0,21.0,6.0,225.0,3.0,7.0,10.0,9.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,10.0,5.0,7.0,6.0,25.0,24.0,19.0,254.0,57.0,22.4,144.0,69.0,41.0,20.0,8.0,0.0,12.0,32.0,,37.0,0.0,31.0,484.0,78.0,175.0,224.0,118.0,15.0,438.0,22.0,27.0,81.5,22.0,1.0,273.0,1103.0,576.0,24.0,8.0,3.0,16.0,22.0,303.0,225.0,74.3,19.0,6,0,0,13.0,13.0,3.0,8.0,32.0,17.0,0.0,0.0,0,85.0,14.0,21.0,40.0,WestHamUnited
19,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Home,D,0,0,Arsenal,0,6.0,0.0,0.0,0.0,,16.3,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,Match Report,3.0,3.0,100.0,1.0,0.2,0.2,0,0,0,0,15.0,33.0,45.5,25.0,3.0,80.0,55.4,14.0,92.9,65.9,11.0,0.0,0.0,0.0,12.5,240.0,346.0,69.4,4756.0,2185.0,117.0,135.0,86.7,89.0,109.0,81.7,33.0,86.0,38.4,0,0.6,6.0,13.0,7.0,2.0,11.0,346.0,299.0,47.0,10.0,2.0,69.0,5.0,7.0,1.0,1.0,0.0,0.0,178.0,51.0,117.0,104.0,162.0,20.0,21.0,7.0,240.0,4.0,11.0,15.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,10.0,2.0,2.0,5.0,17.0,29.4,12.0,193.0,48.0,24.9,106.0,60.0,27.0,25.0,10.0,0.0,15.0,19.0,,29.0,0.0,32.0,478.0,99.0,193.0,188.0,120.0,14.0,431.0,9.0,18.0,50.0,11.0,1.0,244.0,1295.0,657.0,27.0,8.0,1.0,13.0,14.0,307.0,240.0,78.2,11.0,2,0,0,15.0,9.0,4.0,7.0,19.0,8.0,0.0,0.0,0,85.0,28.0,21.0,57.1,WestHamUnited
20,2017-12-16,16:00,Premier League,Matchweek 18,Sat,Away,W,3,0,Stoke City,3,13.0,6.0,46.2,0.15,0.33,15.3,0.0,1,1,3.1,2.4,0.18,-0.1,-0.4,Match Report,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,7.0,22.0,31.8,16.0,2.0,68.8,50.4,13.0,84.6,63.0,14.0,0.0,0.0,0.0,12.2,316.0,397.0,79.6,5836.0,2344.0,159.0,177.0,89.8,119.0,136.0,87.5,35.0,75.0,46.7,2,2.2,12.0,17.0,5.0,0.0,27.0,397.0,339.0,58.0,11.0,3.0,84.0,11.0,8.0,8.0,3.0,0.0,0.0,242.0,61.0,94.0,113.0,234.0,11.0,25.0,4.0,316.0,1.0,7.0,9.0,8.0,25.0,17.0,1.0,4.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,11.0,8.0,5.0,6.0,0.0,2.0,14.0,14.3,12.0,135.0,35.0,25.9,65.0,56.0,14.0,22.0,9.0,0.0,13.0,10.0,,59.0,0.0,45.0,564.0,75.0,230.0,258.0,127.0,21.0,506.0,12.0,21.0,57.1,14.0,1.0,336.0,1765.0,1133.0,35.0,16.0,5.0,14.0,21.0,354.0,316.0,89.3,27.0,1,0,0,16.0,13.0,1.0,8.0,10.0,8.0,1.0,0.0,0,73.0,21.0,25.0,45.7,WestHamUnited
21,2017-12-19,19:45,EFL Cup,Quarter-finals,Tue,Away,L,0,1,Arsenal,0,1.0,0.0,0.0,0.0,,,,0,0,,,,,,Match Report,1.0,0.0,0.0,0.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,15.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8.0,11.0,1.0,12.0,15.0,18.0,0.0,0.0,0,,,,,WestHamUnited
22,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Home,L,2,3,Newcastle Utd,2,18.0,5.0,27.8,0.11,0.4,18.7,0.0,0,1,2.3,1.5,0.08,-0.3,0.5,Match Report,4.0,1.0,25.0,0.0,1.8,-1.2,0,0,0,0,8.0,15.0,53.3,22.0,1.0,50.0,43.1,4.0,100.0,61.3,10.0,1.0,10.0,3.0,24.4,355.0,474.0,74.9,7748.0,2938.0,123.0,147.0,83.7,165.0,197.0,83.8,64.0,115.0,55.7,0,0.7,13.0,40.0,8.0,1.0,34.0,474.0,418.0,56.0,11.0,0.0,82.0,18.0,18.0,6.0,1.0,5.0,0.0,238.0,83.0,153.0,183.0,199.0,27.0,31.0,5.0,355.0,4.0,7.0,5.0,17.0,26.0,13.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,13.0,6.0,9.0,2.0,4.0,14.0,28.6,10.0,87.0,33.0,37.9,29.0,32.0,26.0,11.0,3.0,0.0,8.0,8.0,,51.0,0.0,62.0,614.0,44.0,124.0,325.0,200.0,32.0,558.0,15.0,23.0,65.2,15.0,0.0,379.0,1757.0,868.0,36.0,9.0,2.0,6.0,17.0,464.0,355.0,76.5,34.0,1,0,0,10.0,13.0,4.0,18.0,8.0,13.0,1.0,0.0,0,106.0,49.0,43.0,53.3,WestHamUnited
23,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Away,D,3,3,Bournemouth,3,10.0,5.0,50.0,0.3,0.6,12.9,0.0,0,0,2.2,2.2,0.25,0.8,0.8,Match Report,10.0,7.0,70.0,0.0,3.5,0.5,0,0,0,0,11.0,25.0,44.0,15.0,2.0,73.3,55.1,14.0,100.0,59.4,15.0,1.0,6.7,1.0,15.1,269.0,399.0,67.4,5525.0,2330.0,113.0,142.0,79.6,97.0,132.0,73.5,51.0,102.0,50.0,1,1.2,7.0,16.0,6.0,3.0,21.0,399.0,336.0,63.0,12.0,0.0,102.0,11.0,9.0,4.0,3.0,1.0,0.0,170.0,97.0,132.0,122.0,196.0,26.0,29.0,5.0,269.0,1.0,15.0,3.0,17.0,14.0,11.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,20.0,12.0,12.0,4.0,9.0,18.0,50.0,9.0,176.0,62.0,35.2,69.0,79.0,28.0,13.0,4.0,0.0,9.0,11.0,,24.0,1.0,45.0,529.0,72.0,182.0,279.0,90.0,15.0,467.0,8.0,12.0,66.7,8.0,0.0,261.0,1411.0,662.0,25.0,6.0,2.0,18.0,13.0,318.0,269.0,84.6,33.0,4,0,0,17.0,13.0,2.0,9.0,11.0,20.0,0.0,0.0,0,106.0,26.0,26.0,50.0,WestHamUnited
24,2018-01-02,19:45,Premier League,Matchweek 22,Tue,Home,W,2,1,West Brom,2,13.0,5.0,38.5,0.15,0.4,16.9,0.0,0,0,1.0,1.0,0.08,1.0,1.0,Match Report,3.0,2.0,66.7,0.0,0.7,-0.3,0,0,0,0,12.0,20.0,60.0,21.0,7.0,52.4,42.5,12.0,75.0,59.4,13.0,1.0,7.7,0.0,12.5,401.0,513.0,78.2,8291.0,3034.0,156.0,175.0,89.1,163.0,202.0,80.7,72.0,114.0,63.2,2,0.9,10.0,30.0,10.0,4.0,34.0,513.0,460.0,53.0,13.0,1.0,81.0,14.0,23.0,3.0,0.0,2.0,1.0,313.0,70.0,130.0,138.0,296.0,29.0,23.0,9.0,401.0,1.0,8.0,11.0,12.0,20.0,16.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,8.0,6.0,3.0,8.0,19.0,42.1,11.0,120.0,39.0,32.5,49.0,44.0,27.0,9.0,3.0,0.0,6.0,9.0,,30.0,0.0,53.0,626.0,59.0,185.0,329.0,165.0,26.0,576.0,12.0,24.0,50.0,14.0,0.0,421.0,2355.0,1315.0,42.0,19.0,3.0,11.0,6.0,483.0,401.0,83.0,34.0,3,0,0,15.0,18.0,1.0,23.0,9.0,9.0,0.0,0.0,0,94.0,26.0,18.0,59.1,WestHamUnited
25,2018-01-04,20:00,Premier League,Matchweek 21,Thu,Away,D,1,1,Tottenham,1,3.0,2.0,66.7,0.33,0.5,15.1,0.0,0,0,0.3,0.3,0.11,0.7,0.7,Match Report,8.0,7.0,87.5,0.0,1.5,0.5,0,0,0,0,9.0,31.0,29.0,19.0,0.0,100.0,65.5,12.0,100.0,70.7,16.0,0.0,0.0,0.0,7.7,201.0,315.0,63.8,3870.0,1925.0,99.0,120.0,82.5,61.0,84.0,72.6,33.0,98.0,33.7,1,0.3,3.0,14.0,5.0,1.0,14.0,315.0,266.0,49.0,12.0,0.0,85.0,8.0,7.0,1.0,0.0,1.0,0.0,136.0,50.0,129.0,87.0,161.0,22.0,22.0,0.0,201.0,3.0,13.0,9.0,7.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,14.0,4.0,1.0,6.0,21.0,28.6,15.0,253.0,79.0,31.2,143.0,84.0,26.0,31.0,15.0,0.0,16.0,38.0,,33.0,0.0,30.0,469.0,102.0,265.0,153.0,71.0,5.0,421.0,8.0,17.0,47.1,10.0,2.0,184.0,807.0,353.0,9.0,2.0,0.0,14.0,11.0,296.0,201.0,67.9,14.0,2,0,0,9.0,9.0,3.0,7.0,38.0,11.0,0.0,0.0,0,83.0,20.0,17.0,54.1,WestHamUnited
26,2018-01-07,14:00,FA Cup,Third round,Sun,Away,D,0,0,Shrewsbury,0,4.0,2.0,50.0,0.0,0.0,,,0,0,,,,,,Match Report,3.0,3.0,100.0,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,12.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14.0,18.0,1.0,13.0,12.0,15.0,,,0,,,,,WestHamUnited
27,2018-01-13,15:00,Premier League,Matchweek 23,Sat,Away,W,4,1,Huddersfield,4,8.0,5.0,62.5,0.5,0.8,14.5,1.0,0,0,1.7,1.7,0.23,2.3,2.3,Match Report,2.0,1.0,50.0,0.0,0.3,-0.7,0,0,0,0,6.0,23.0,26.1,15.0,1.0,86.7,54.3,11.0,90.9,61.0,7.0,0.0,0.0,1.0,15.8,252.0,358.0,70.4,4473.0,1937.0,129.0,147.0,87.8,92.0,123.0,74.8,29.0,78.0,37.2,3,0.6,4.0,22.0,2.0,0.0,19.0,358.0,307.0,51.0,6.0,0.0,90.0,9.0,2.0,3.0,1.0,0.0,2.0,176.0,80.0,102.0,80.0,219.0,17.0,29.0,3.0,252.0,3.0,8.0,10.0,10.0,12.0,3.0,1.0,5.0,1.0,2.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,23.0,13.0,11.0,10.0,2.0,8.0,24.0,33.3,16.0,203.0,57.0,28.1,66.0,103.0,34.0,27.0,3.0,0.0,24.0,4.0,,36.0,0.0,37.0,499.0,55.0,164.0,233.0,125.0,14.0,450.0,18.0,25.0,72.0,19.0,0.0,283.0,1118.0,470.0,22.0,11.0,3.0,7.0,14.0,349.0,252.0,72.2,19.0,1,0,0,9.0,13.0,5.0,2.0,4.0,13.0,0.0,0.0,0,88.0,22.0,27.0,44.9,WestHamUnited
28,2018-01-16,19:45,FA Cup,Third round,Tue,Home,W,1,0,Shrewsbury,1,24.0,5.0,20.8,0.04,0.2,,,0,0,,,,,,Match Report,1.0,1.0,100.0,1.0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,15.0,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14.0,21.0,2.0,36.0,15.0,18.0,,,0,,,,,WestHamUnited
29,2018-01-20,15:00,Premier League,Matchweek 24,Sat,Home,D,1,1,Bournemouth,1,13.0,4.0,30.8,0.08,0.25,20.4,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Match Report,3.0,2.0,66.7,0.0,0.4,-0.6,0,0,0,0,6.0,31.0,19.4,26.0,1.0,96.2,60.0,6.0,100.0,63.5,9.0,0.0,0.0,1.0,15.2,307.0,444.0,69.1,5582.0,2165.0,165.0,192.0,85.9,90.0,121.0,74.4,46.0,110.0,41.8,0,0.6,10.0,22.0,11.0,4.0,30.0,444.0,388.0,56.0,12.0,2.0,110.0,12.0,18.0,6.0,4.0,1.0,0.0,184.0,83.0,177.0,103.0,255.0,19.0,30.0,9.0,307.0,5.0,4.0,4.0,19.0,21.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,14.0,10.0,8.0,1.0,6.0,21.0,28.6,15.0,181.0,72.0,39.8,65.0,79.0,37.0,16.0,1.0,0.0,15.0,11.0,,22.0,0.0,48.0,565.0,64.0,137.0,255.0,195.0,27.0,510.0,8.0,20.0,40.0,9.0,1.0,299.0,1536.0,788.0,33.0,9.0,4.0,9.0,8.0,385.0,307.0,79.7,30.0,3,0,0,11.0,8.0,5.0,18.0,11.0,14.0,0.0,0.0,0,114.0,30.0,23.0,56.6,WestHamUnited
30,2018-01-27,15:00,FA Cup,Fourth round,Sat,Away,L,0,2,Wigan Athletic,0,5.0,0.0,0.0,0.0,,,,0,0,,,,,,Match Report,3.0,2.0,66.7,0.0,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,20.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,14.0,11.0,5.0,18.0,20.0,13.0,,,0,,,,,WestHamUnited
31,2018-01-30,19:45,Premier League,Matchweek 25,Tue,Home,D,1,1,Crystal Palace,1,7.0,2.0,28.6,0.0,0.0,14.5,0.0,1,1,1.4,0.6,0.09,-0.4,-0.6,Match Report,3.0,2.0,66.7,0.0,0.5,-0.5,0,0,0,0,8.0,17.0,47.1,11.0,1.0,90.9,60.5,8.0,87.5,62.1,14.0,1.0,7.1,1.0,13.0,233.0,336.0,69.3,4872.0,2015.0,105.0,128.0,82.0,74.0,100.0,74.0,47.0,93.0,50.5,0,0.4,6.0,19.0,9.0,4.0,32.0,336.0,286.0,50.0,14.0,0.0,55.0,25.0,19.0,5.0,2.0,2.0,0.0,103.0,92.0,141.0,56.0,209.0,32.0,21.0,2.0,233.0,2.0,7.0,4.0,9.0,14.0,10.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,10.0,10.0,8.0,4.0,9.0,25.0,36.0,16.0,203.0,42.0,20.7,82.0,81.0,40.0,8.0,1.0,0.0,7.0,6.0,,37.0,0.0,40.0,457.0,45.0,142.0,195.0,151.0,24.0,408.0,14.0,19.0,73.7,16.0,1.0,252.0,1424.0,790.0,22.0,11.0,0.0,10.0,10.0,311.0,233.0,74.9,47.0,1,0,0,11.0,17.0,2.0,19.0,6.0,10.0,1.0,0.0,0,88.0,24.0,28.0,46.2,WestHamUnited
32,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Away,L,1,3,Brighton,1,4.0,1.0,25.0,0.25,1.0,9.6,0.0,0,0,0.7,0.7,0.18,0.3,0.3,Match Report,5.0,2.0,40.0,0.0,1.9,-1.1,0,0,0,0,11.0,27.0,40.7,18.0,1.0,88.9,54.3,13.0,84.6,57.4,13.0,1.0,7.7,1.0,19.5,298.0,407.0,73.2,5564.0,2125.0,135.0,162.0,83.3,115.0,133.0,86.5,37.0,94.0,39.4,1,0.7,4.0,18.0,7.0,3.0,21.0,407.0,350.0,57.0,14.0,0.0,42.0,9.0,9.0,1.0,1.0,0.0,0.0,240.0,57.0,110.0,85.0,254.0,24.0,25.0,3.0,298.0,3.0,11.0,14.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,10.0,2.0,2.0,4.0,8.0,50.0,4.0,188.0,42.0,22.3,80.0,76.0,32.0,17.0,5.0,0.0,12.0,26.0,,47.0,1.0,45.0,548.0,48.0,182.0,298.0,98.0,15.0,493.0,7.0,11.0,63.6,8.0,2.0,256.0,1605.0,796.0,41.0,13.0,3.0,12.0,6.0,395.0,298.0,75.4,21.0,1,0,0,8.0,10.0,3.0,9.0,26.0,5.0,0.0,0.0,0,71.0,31.0,23.0,57.4,WestHamUnited
33,2018-02-10,15:00,Premier League,Matchweek 27,Sat,Home,W,2,0,Watford,2,8.0,4.0,50.0,0.25,0.5,13.3,0.0,0,0,1.6,1.6,0.2,0.4,0.4,Match Report,4.0,4.0,100.0,1.0,0.6,0.6,0,0,0,0,8.0,28.0,28.6,20.0,2.0,90.0,63.4,10.0,100.0,66.4,10.0,1.0,10.0,1.0,18.0,166.0,294.0,56.5,3497.0,1494.0,73.0,94.0,77.7,57.0,94.0,60.6,35.0,95.0,36.8,2,0.6,5.0,14.0,2.0,1.0,11.0,294.0,243.0,51.0,8.0,2.0,43.0,8.0,12.0,8.0,6.0,1.0,0.0,115.0,60.0,119.0,55.0,161.0,29.0,24.0,3.0,166.0,3.0,9.0,7.0,8.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,8.0,13.0,5.0,0.0,5.0,12.0,41.7,7.0,120.0,36.0,30.0,48.0,55.0,17.0,20.0,4.0,0.0,16.0,12.0,,57.0,0.0,37.0,443.0,83.0,184.0,183.0,97.0,21.0,393.0,15.0,21.0,71.4,15.0,0.0,202.0,1086.0,577.0,23.0,7.0,3.0,9.0,13.0,233.0,166.0,71.2,11.0,1,0,0,11.0,7.0,3.0,12.0,12.0,8.0,0.0,0.0,0,97.0,33.0,34.0,49.3,WestHamUnited
